id,coordinate,lat,long,diga,fiume,lago,comune,provincia,capacita,utilizzazione,gestore,data,valore
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-04-01,6.89
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-05-01,6.97
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-06-01,7.13
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-07-01,7.22
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-08-01,6.24
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-09-01,4.80
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-10-01,3.62
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-11-01,2.54
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2023-12-01,1.81
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2024-01-01,1.76
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2024-02-01,1.93
20,"37.728759,13.404996",37.728759,13.404996,Prizzi,Raia,Lago di Prizzi,Prizzi,PA,9.20,Potabile - Irriguo - Elettrico,E.N.E.L.,2024-03-01,2.21
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-04-01,12.71
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-05-01,12.42
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-06-01,11.84
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-07-01,10.57
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-08-01,8.92
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-09-01,7.96
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-10-01,7.02
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-11-01,6.37
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2022-12-01,6.96
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-01-01,6.99
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-02-01,6.95
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-03-01,16.03
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-04-01,16.17
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-05-01,16.46
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-06-01,16.53
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-07-01,16.25
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-08-01,15.05
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-09-01,13.42
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-10-01,12.35
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-11-01,11.27
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2023-12-01,10.64
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2024-01-01,10.20
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2024-02-01,10.00
21,"37.128884,14.699119",37.128884,14.699119,Ragoleto,Dirillo,Lago Dirillo,Licodia Eubea,CT,20.10,Industriale - Potabile - Irriguo,Eni - Raffineria Di Gela,2024-03-01,9.76
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-04-01,63.69
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-05-01,67.77
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-06-01,62.21
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-07-01,58.55
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-08-01,53.15
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-09-01,47.85
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-10-01,43.65
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-11-01,41.11
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-12-01,40.26
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-01-01,39.01
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-02-01,40.55
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-03-01,43.12
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-04-01,49.36
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-05-01,48.38
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-06-01,48.49
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-07-01,48.85
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-08-01,42.51
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-09-01,37.16
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-10-01,32.20
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-11-01,28.02
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-12-01,25.38
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-01-01,23.49
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-02-01,21.90
22,"37.960336,13.654665",37.960336,13.654665,Rosamarina,S. Leonardo,Lago Rosamarina,Caccamo,PA,100.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-03-01,20.98
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-04-01,4.25
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-05-01,4.18
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-06-01,4.19
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-07-01,3.94
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-08-01,1.67
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-09-01,0.81
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-10-01,0.78
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-11-01,0.92
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-12-01,1.50
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-01-01,1.64
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-02-01,2.81
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-03-01,3.54
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-04-01,4.72
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-05-01,4.73
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-06-01,4.86
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-07-01,4.74
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-08-01,3.54
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-09-01,2.59
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-10-01,2.45
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-11-01,2.34
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-12-01,2.30
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-01-01,2.27
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-02-01,2.40
23,"37.882619,12.718347",37.882619,12.718347,Rubino,Birgi,Lago Rubino,Trapani,TP,11.50,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-03-01,2.53
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-04-01,15.68
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-05-01,15.68
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-06-01,15.76
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-07-01,14.79
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-08-01,12.61
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-09-01,11.28
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-10-01,11.07
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-11-01,10.36
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-12-01,11.09
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-01-01,11.51
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-02-01,12.02
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-03-01,12.55
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-04-01,13.41
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-05-01,13.52
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-06-01,13.85
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-07-01,13.49
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-08-01,10.47
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-09-01,9.47
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-10-01,9.21
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-11-01,8.92
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-12-01,8.63
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-01-01,8.82
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-02-01,9.41
24,"37.303834,13.757038",37.303834,13.757038,San Giovanni,Naro,Lago San Giovanni,Naro,AG,16.30,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-03-01,9.83
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-04-01,19.79
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-05-01,19.23
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-06-01,18.73
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-07-01,17.72
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-08-01,16.55
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-09-01,15.79
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-10-01,14.93
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-11-01,14.12
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-12-01,14.55
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-01-01,14.81
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-02-01,14.70
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-03-01,20.13
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-04-01,20.04
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-05-01,19.80
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-06-01,19.53
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-07-01,18.90
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-08-01,17.85
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-09-01,16.71
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-10-01,15.76
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-11-01,14.87
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-12-01,14.36
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-01-01,13.98
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-02-01,13.95
25,"36.970972,14.777525",36.970972,14.777525,Santa Rosalia,Irminio,Lago Santa Rosalia,Ragusa,RG,20.00,Irriguo,Dipartimento dell'acqua e dei rifiuti,2024-03-01,13.55
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-04-01,7.92
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-05-01,7.44
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-06-01,6.79
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-07-01,5.73
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-08-01,5.07
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-09-01,4.32
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-10-01,4.12
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-11-01,3.87
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2022-12-01,4.28
26,"37.925245,13.369397",37.925245,13.369397,Scanzano,Eleuterio,Lago dello scanzano,Monreale,PA,18.00,Potabile - Irriguo,Dipartimento dell'acqua e dei rifiuti,2023-01-01,4.49
