cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-07,Fanaco,2025-01-16,677.50,20700000.00,648.35,486737.00,486737.00
dig-09,Garcia (M. Francese),2025-01-16,190.00,61000000.00,173.32,10344000.00,4344000.00
dig-17,Piana Degli Albanesi,2025-01-16,609.00,25000000.00,600.23,6340497.13,4340497.13
dig-12,Leone,2025-01-16,828.00,4150000.00,821.10,1330000.00,330000.00
dig-18,Poma,2025-01-16,195.60,72300000.00,178.03,17552500.00,9530632.00
dig-20,Prizzi,2025-01-16,638.00,9250000.00,627.87,1695435.32,195435.32
dig-21,Ragoleto,2025-01-16,326.00,17160198.00,309.09,4123555.00,623267.00
dig-22,Rosamarina,2025-01-16,164.00,73034250.00,137.88,10610610.00,1729470.00
dig-25,Santa Rosalia,2025-01-16,378.05,21080000.00,363.84,7288638.00,2301582.00
dig-26,Scanzano,2025-01-16,517.00,7312775.00,513.10,4306672.00,3282805.00
dig-01,Àncipa,2025-01-15,939.00,30410000.00,935.86,13057793.68,11057793.68
dig-03,Castello,2025-01-15,292.65,19493500.00,277.66,4920600.00,1402390.00
dig-07,Fanaco,2025-01-15,677.50,20700000.00,648.35,486737.00,486737.00
dig-09,Garcia (M. Francese),2025-01-15,190.00,61000000.00,173.18,10160000.00,4160000.00
dig-17,Piana Degli Albanesi,2025-01-15,609.00,25000000.00,600.16,6249808.92,4249808.92
dig-12,Leone,2025-01-15,828.00,4150000.00,821.10,1330000.00,330000.00
dig-18,Poma,2025-01-15,195.60,72300000.00,177.94,17395000.00,9373132.00
dig-20,Prizzi,2025-01-15,638.00,9250000.00,627.85,1688226.81,188226.81
dig-21,Ragoleto,2025-01-15,326.00,17160198.00,309.02,4088021.00,447844.00
dig-22,Rosamarina,2025-01-15,164.00,73034250.00,137.85,10573379.00,1692238.00
dig-25,Santa Rosalia,2025-01-15,378.05,21080000.00,363.82,7275576.00,2288520.00
dig-26,Scanzano,2025-01-15,517.00,7312775.00,512.93,4195202.00,3171335.00
