cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-07-14,950.00,30410000.00,946.15,23487309.51,21487309.51
dig-03,Castello,2025-07-14,292.65,19493500.00,281.11,7259800.00,3596439.25
dig-07,Fanaco,2025-07-14,677.50,20700000.00,661.46,4421596.00,3835279.00
dig-09,Garcia (M. Francese),2025-07-14,190.00,61000000.00,177.11,17864000.00,11864000.00
dig-17,Piana Degli Albanesi,2025-07-14,609.00,25000000.00,602.62,10337011.51,8337011.51
dig-12,Leone,2025-07-14,828.00,4150000.00,826.18,3231000.00,1981000.00
dig-18,Poma,2025-07-14,195.60,72300000.00,181.48,24700000.00,16164661.59
dig-20,Prizzi,2025-07-14,638.00,9250000.00,632.01,3585672.22,2085672.22
dig-21,Ragoleto,2025-07-14,326.00,17160198.00,315.59,8069307.00,4569019.00
dig-22,Rosamarina,2025-07-14,164.00,73034250.00,145.41,21940474.28,12870617.53
dig-25,Santa Rosalia,2025-07-14,378.05,20000000.00,370.27,12155621.16,6943067.66
dig-26,Scanzano,2025-07-14,517.00,7312775.00,515.71,6175941.71,5022222.59
