cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-15,950.00,30410000.00,942.08,19138700.30,17138700.30
dig-03,Castello,2025-08-15,292.65,19493500.00,278.29,5310300.00,1696807.00
dig-07,Fanaco,2025-08-15,677.50,20700000.00,659.34,3432918.00,2846601.00
dig-09,Garcia (M. Francese),2025-08-15,190.00,61000000.00,175.27,13621000.00,7621000.00
dig-17,Piana Degli Albanesi,2025-08-15,609.00,25000000.00,601.79,8885878.04,6885878.04
dig-12,Leone,2025-08-15,828.00,4150000.00,825.97,3136500.00,1886500.00
dig-18,Poma,2025-08-15,195.60,72300000.00,180.01,21025000.00,12698620.00
dig-20,Prizzi,2025-08-15,638.00,9250000.00,629.68,2422925.41,922925.41
dig-21,Ragoleto,2025-08-14,326.00,17160198.00,313.56,6677857.00,3177569.00
dig-22,Rosamarina,2025-08-15,164.00,73034250.00,144.50,20359790.00,11344898.00
dig-25,Santa Rosalia,2025-08-15,378.05,20000000.00,368.94,11019674.00,5914118.00
dig-26,Scanzano,2025-08-15,517.00,7312775.00,514.89,5554215.00,4469403.00
