cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-04-16,950.00,30410000.00,948.76,26281794.75,24281794.75
dig-03,Castello,2025-04-16,292.65,19493500.00,284.00,9704000.00,6124452.00
dig-07,Fanaco,2025-04-16,677.50,20700000.00,662.70,5075756.00,4489439.00
dig-09,Garcia (M. Francese),2025-04-16,190.00,61000000.00,177.90,19760000.00,13760000.00
dig-17,Piana Degli Albanesi,2025-04-16,609.00,25000000.00,603.44,11614835.45,9614835.45
dig-12,Leone,2025-04-16,828.00,4150000.00,826.70,3465000.00,2215000.00
dig-18,Poma,2025-04-16,195.60,72300000.00,183.47,30042500.00,21761332.00
dig-20,Prizzi,2025-04-16,638.00,9250000.00,633.19,4280676.41,2780676.41
dig-21,Ragoleto,2025-04-16,326.00,17160198.00,317.00,9107020.00,5606732.00
dig-22,Rosamarina,2025-04-16,164.00,73034250.00,145.83,22690326.00,13729433.00
dig-25,Santa Rosalia,2025-04-16,378.05,21080000.00,371.59,13353191.00,8284995.00
dig-26,Scanzano,2025-04-16,517.00,7312775.00,517.17,7468400.00,6417433.00
