cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-09-16,950.00,30410000.00,939.44,16411499.33,14411499.33
dig-03,Castello,2025-09-16,292.65,19493500.00,276.95,4500000.00,865162.00
dig-07,Fanaco,2025-09-16,677.50,20700000.00,657.57,2732163.00,2145846.00
dig-09,Garcia (M. Francese),2025-09-16,190.00,61000000.00,172.58,9254000.00,3254000.00
dig-17,Piana Degli Albanesi,2025-09-16,609.00,25000000.00,601.03,7734425.50,5734425.50
dig-12,Leone,2025-09-16,828.00,4150000.00,825.30,2835000.00,1585000.00
dig-18,Poma,2025-09-16,195.60,72300000.00,178.77,18847500.00,10446718.00
dig-20,Prizzi,2025-09-16,638.00,9250000.00,627.07,1420312.97,0.00
dig-21,Ragoleto,2025-09-16,326.00,17160198.00,311.55,5443353.00,1943065.00
dig-22,Rosamarina,2025-09-16,164.00,73034250.00,143.55,18779907.00,9743298.00
dig-25,Santa Rosalia,2025-09-16,378.05,20000000.00,367.69,10024472.00,4893916.00
dig-26,Scanzano,2025-09-16,517.00,7312775.00,514.14,5014812.00,3914277.00
