cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-24,950.00,30410000.00,948.22,25703625.39,23703625.39
dig-03,Castello,2025-03-24,292.65,19493500.00,283.76,9492800.00,5915487.00
dig-07,Fanaco,2025-03-24,677.50,20700000.00,661.12,4252996.00,3666679.00
dig-09,Garcia (M. Francese),2025-03-24,190.00,61000000.00,177.22,18128000.00,12128000.00
dig-17,Piana Degli Albanesi,2025-03-24,609.00,25000000.00,602.16,9236155.95,7236155.95
dig-12,Leone,2025-03-24,828.00,4150000.00,826.59,3415500.00,2165500.00
dig-18,Poma,2025-03-24,195.60,72300000.00,182.07,26192500.00,17983275.42
dig-20,Prizzi,2025-03-24,638.00,9250000.00,632.18,3681379.79,2181379.79
dig-21,Ragoleto,2025-03-24,326.00,17160198.00,316.28,8570890.00,5070602.00
dig-22,Rosamarina,2025-03-24,164.00,73034250.00,143.78,19156467.01,10189415.29
dig-25,Santa Rosalia,2025-03-24,378.05,21080000.00,370.73,12564956.30,7499400.30
dig-26,Scanzano,2025-03-24,517.00,7312775.00,516.07,6494878.93,5448785.65
