cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-07-25,950.00,30410000.00,945.67,22973381.19,20973381.19
dig-03,Castello,2025-07-25,292.65,19493500.00,279.79,6291700.00,2576719.00
dig-07,Fanaco,2025-07-25,677.50,20700000.00,660.88,4136128.00,3549811.00
dig-09,Garcia (M. Francese),2025-07-25,190.00,61000000.00,176.74,17002000.00,11002000.00
dig-17,Piana Degli Albanesi,2025-07-25,609.00,25000000.00,602.40,10000550.70,8000550.70
dig-12,Leone,2025-07-25,828.00,4150000.00,826.10,3195000.00,1945000.00
dig-18,Poma,2025-07-25,195.60,72300000.00,180.96,23400000.00,14686215.00
dig-20,Prizzi,2025-07-25,638.00,9250000.00,631.85,3496940.47,1996940.47
dig-21,Ragoleto,2025-07-25,326.00,17160198.00,314.99,7627023.00,4126735.00
dig-22,Rosamarina,2025-07-25,164.00,73034250.00,145.09,21377840.00,12240806.00
dig-25,Santa Rosalia,2025-07-25,378.05,20000000.00,369.85,11788954.00,6499068.00
dig-26,Scanzano,2025-07-25,517.00,7312775.00,515.44,5968088.00,4770043.00
