cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-25,950.00,30410000.00,948.23,25714332.23,23714332.23
dig-03,Castello,2025-03-25,292.65,19493500.00,283.75,9484000.00,5906687.00
dig-07,Fanaco,2025-03-25,677.50,20700000.00,661.14,4262814.00,3676497.00
dig-09,Garcia (M. Francese),2025-03-25,190.00,61000000.00,177.22,18128000.00,12128000.00
dig-17,Piana Degli Albanesi,2025-03-25,609.00,25000000.00,602.15,9218400.50,7218400.50
dig-12,Leone,2025-03-25,828.00,4150000.00,826.59,3415500.00,2165500.00
dig-18,Poma,2025-03-25,195.60,72300000.00,182.05,26137500.00,17928275.42
dig-20,Prizzi,2025-03-25,638.00,9250000.00,632.20,3692737.55,2192737.55
dig-21,Ragoleto,2025-03-25,326.00,17160198.00,316.29,8578336.00,5078048.00
dig-22,Rosamarina,2025-03-25,164.00,73034250.00,143.78,19156467.01,10189415.29
dig-25,Santa Rosalia,2025-03-25,378.05,21080000.00,370.75,12582944.50,7517388.50
dig-26,Scanzano,2025-03-25,517.00,7312775.00,516.03,6461011.54,5414918.26
