cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2026-02-12,950.00,30410000.00,948.52,26024830.00,24024830.00
dig-03,Castello,2026-02-12,292.65,19493500.00,289.92,15821600.00,12287064.00
dig-07,Fanaco,2026-02-12,677.50,20700000.00,669.35,9666703.00,9080386.00
dig-09,Garcia (M. Francese),2026-02-12,190.00,61000000.00,178.20,20520000.00,14520000.00
dig-17,Piana Degli Albanesi,2026-02-12,609.00,25000000.00,603.76,12691997.70,10691997.70
dig-12,Leone,2026-02-12,828.00,4150000.00,827.61,3961120.00,2711120.00
dig-18,Poma,2026-02-12,195.60,72300000.00,184.15,31912500.00,23871326.00
dig-20,Prizzi,2026-02-12,638.00,9250000.00,635.14,5585208.80,4235208.80
dig-21,Ragoleto,2026-02-12,326.00,17160198.00,319.53,11123178.00,7622890.00
dig-22,Rosamarina,2026-02-12,164.00,73034250.00,150.77,32677703.00,23792616.00
dig-25,Santa Rosalia,2026-02-12,378.05,20000000.00,378.59,21190251.00,16168055.00
dig-26,Scanzano,2026-02-12,517.00,7312775.00,517.91,8169511.00,7137865.00
dig-31,Gammauta,2026-02-12,500.00,2000000.00,497.48,1712974.00,211502.00
