cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-05,950.00,30410000.00,944.76,21999058.90,19999058.90
dig-03,Castello,2025-08-05,292.65,19493500.00,279.34,6008200.00,2447203.00
dig-07,Fanaco,2025-08-05,677.50,20700000.00,660.16,3796091.00,3209774.00
dig-09,Garcia (M. Francese),2025-08-05,190.00,61000000.00,175.84,14932000.00,8932000.00
dig-17,Piana Degli Albanesi,2025-08-05,609.00,25000000.00,602.00,9362432.16,7362432.16
dig-12,Leone,2025-08-05,828.00,4150000.00,826.04,3168000.00,1918000.00
dig-18,Poma,2025-08-05,195.60,72300000.00,180.42,22050000.00,13886810.00
dig-20,Prizzi,2025-08-05,638.00,9250000.00,631.41,3260196.02,1760196.02
dig-21,Ragoleto,2025-08-05,326.00,17160198.00,314.19,7093431.00,3593143.00
dig-22,Rosamarina,2025-08-05,164.00,73034250.00,144.81,20891944.00,11950336.00
dig-25,Santa Rosalia,2025-08-05,378.05,20000000.00,369.40,11404125.00,6361069.00
dig-26,Scanzano,2025-08-05,517.00,7312775.00,515.09,5703164.00,4650387.00
