cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-23,950.00,30410000.00,934.50,11913102.40,9913102.40
dig-03,Castello,2025-12-23,292.65,19493500.00,278.70,5585000.00,2034195.00
dig-07,Fanaco,2025-12-23,677.50,20700000.00,656.37,2320369.00,1734052.00
dig-09,Garcia (M. Francese),2025-12-23,190.00,61000000.00,170.02,6024000.00,24000.00
dig-17,Piana Degli Albanesi,2025-12-23,609.00,25000000.00,599.31,5731807.86,3731807.86
dig-12,Leone,2025-12-23,828.00,4150000.00,822.38,1714000.00,464000.00
dig-18,Poma,2025-12-23,195.60,72300000.00,176.50,14875000.00,6621388.00
dig-20,Prizzi,2025-12-23,638.00,9250000.00,626.91,1368302.04,18302.04
dig-21,Ragoleto,2025-12-23,326.00,17160198.00,310.51,4861367.00,1361079.00
dig-22,Rosamarina,2025-12-23,164.00,73034250.00,140.89,14678032.00,5692184.00
dig-25,Santa Rosalia,2025-12-23,378.05,20000000.00,366.27,8964002.00,3924022.00
dig-26,Scanzano,2025-12-23,517.00,7312775.00,511.48,3308970.00,2269492.00
dig-31,Gammauta,2025-12-23,500.00,2000000.00,497.37,1700429.70,198957.70
