cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-06,950.00,30410000.00,948.65,26164019.51,24164019.51
dig-03,Castello,2025-03-06,292.65,19493500.00,283.46,9228800.00,5703096.75
dig-07,Fanaco,2025-03-06,677.50,20700000.00,659.82,3642129.00,3055812.00
dig-09,Garcia (M. Francese),2025-03-06,190.00,61000000.00,177.22,18128000.00,12128000.00
dig-17,Piana Degli Albanesi,2025-03-06,609.00,25000000.00,602.13,9182929.60,7182929.60
dig-12,Leone,2025-03-06,828.00,4150000.00,826.66,3447500.00,2197500.00
dig-18,Poma,2025-03-06,195.60,72300000.00,182.11,26302500.00,18250193.86
dig-20,Prizzi,2025-03-06,638.00,9250000.00,631.88,3513478.53,2013478.53
dig-21,Ragoleto,2025-03-06,326.00,17160198.00,315.66,8119346.00,4619058.00
dig-22,Rosamarina,2025-03-06,164.00,73034250.00,143.56,18796210.40,9903203.72
dig-25,Santa Rosalia,2025-03-06,378.05,21080000.00,369.99,11909339.08,6907533.08
dig-26,Scanzano,2025-03-06,517.00,7312775.00,516.22,6622977.21,5595897.39
