cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-07,950.00,30410000.00,948.54,26046244.27,24046244.27
dig-03,Castello,2025-03-07,292.65,19493500.00,283.50,9264000.00,5738296.75
dig-07,Fanaco,2025-03-07,677.50,20700000.00,659.89,3673340.00,3087023.00
dig-09,Garcia (M. Francese),2025-03-07,190.00,61000000.00,177.22,18128000.00,12128000.00
dig-17,Piana Degli Albanesi,2025-03-07,609.00,25000000.00,602.14,9200658.37,7200658.37
dig-12,Leone,2025-03-07,828.00,4150000.00,826.66,3447500.00,2197500.00
dig-18,Poma,2025-03-07,195.60,72300000.00,182.13,26357500.00,18305193.86
dig-20,Prizzi,2025-03-07,638.00,9250000.00,631.90,3524529.52,2024529.52
dig-21,Ragoleto,2025-03-07,326.00,17160198.00,315.67,8126495.00,4626207.00
dig-22,Rosamarina,2025-03-07,164.00,73034250.00,143.58,18828836.62,9935829.94
dig-25,Santa Rosalia,2025-03-07,378.05,21080000.00,370.03,11944347.24,6942541.24
dig-26,Scanzano,2025-03-07,517.00,7312775.00,516.21,6614387.72,5587307.90
