cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-09-15,950.00,30410000.00,939.52,16491542.89,14491542.89
dig-03,Castello,2025-09-15,292.65,19493500.00,277.00,4528000.00,893162.19
dig-07,Fanaco,2025-09-15,677.50,20700000.00,657.60,2742961.00,2156644.00
dig-09,Garcia (M. Francese),2025-09-15,190.00,61000000.00,172.74,9462000.00,3462000.00
dig-17,Piana Degli Albanesi,2025-09-15,609.00,25000000.00,601.05,7759268.20,5759268.20
dig-12,Leone,2025-09-15,828.00,4150000.00,825.40,2880000.00,1630000.00
dig-18,Poma,2025-09-15,195.60,72300000.00,178.81,18917500.00,10516718.00
dig-20,Prizzi,2025-09-15,638.00,9250000.00,627.08,1423597.50,0.00
dig-21,Ragoleto,2025-09-15,326.00,17160198.00,311.55,5443353.00,1943065.00
dig-22,Rosamarina,2025-09-15,164.00,73034250.00,143.56,18796210.40,9759601.72
dig-25,Santa Rosalia,2025-09-15,378.05,20000000.00,367.73,10055637.06,4925081.06
dig-26,Scanzano,2025-09-15,517.00,7312775.00,514.16,5028880.96,3928345.90
