cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-03,950.00,30410000.00,945.02,22277436.59,20277436.59
dig-03,Castello,2025-08-03,292.65,19493500.00,279.42,6058600.00,2291999.00
dig-07,Fanaco,2025-08-03,677.50,20700000.00,660.24,3833070.00,3246753.00
dig-09,Garcia (M. Francese),2025-08-03,190.00,61000000.00,176.00,15300000.00,9300000.00
dig-17,Piana Degli Albanesi,2025-08-03,609.00,25000000.00,602.05,9446490.94,7446490.94
dig-12,Leone,2025-08-03,828.00,4150000.00,826.04,3168000.00,1918000.00
dig-18,Poma,2025-08-03,195.60,72300000.00,180.61,22525000.00,13632769.00
dig-20,Prizzi,2025-08-03,638.00,9250000.00,631.63,3377171.00,1877171.00
dig-21,Ragoleto,2025-08-03,326.00,17160198.00,314.51,7312340.00,3812052.00
dig-22,Rosamarina,2025-08-03,164.00,73034250.00,144.85,20960975.00,11756763.00
dig-25,Santa Rosalia,2025-08-03,378.05,20000000.00,369.48,11471219.00,6104000.00
dig-26,Scanzano,2025-08-03,517.00,7312775.00,515.15,5747884.00,4505514.00
