cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2026-01-02,950.0,30410000.0,934.62,12011199.27,10011199.27
dig-03,Castello,2026-01-02,292.65,19493500.0,279.83,6316900.0,2766095.0
dig-07,Fanaco,2026-01-02,677.5,20700000.0,657.24,2615203.0,2028886.0
dig-09,Garcia (M. Francese),2026-01-02,190.0,61000000.0,170.0,6000000.0,0.0
dig-17,Piana Degli Albanesi,2026-01-02,609.0,25000000.0,599.27,5707754.54,3707754.54
dig-12,Leone,2026-01-02,828.0,4150000.0,823.86,2244000.0,994000.0
dig-18,Poma,2026-01-02,195.6,72300000.0,176.39,14682500.0,6428888.0
dig-20,Prizzi,2026-01-02,638.0,9250000.0,627.17,1453326.6,103326.6
dig-21,Ragoleto,2026-01-02,326.0,17160198.0,310.83,5034469.0,1534181.0
dig-22,Rosamarina,2026-01-02,164.0,73034250.0,140.83,14591622.0,5605774.0
dig-25,Santa Rosalia,2026-01-02,378.05,20000000.0,366.77,9329371.0,4289391.0
dig-26,Scanzano,2026-01-02,517.0,7312775.0,511.25,3179475.0,2139998.0
dig-31,Gammauta,2026-01-02,500.0,2000000.0,495.96,1572131.0,70659.0
