cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-29,950.0,30410000.0,934.55,11953942.8,9953942.8
dig-03,Castello,2025-12-29,292.65,19493500.0,279.7,6235000.0,2684195.0
dig-07,Fanaco,2025-12-29,677.5,20700000.0,657.16,2587287.0,2000970.0
dig-09,Garcia (M. Francese),2025-12-29,190.0,61000000.0,170.02,6024000.0,24000.0
dig-17,Piana Degli Albanesi,2025-12-29,609.0,25000000.0,599.31,5746664.9,3746664.9
dig-12,Leone,2025-12-29,828.0,4150000.0,823.66,2164000.0,914000.0
dig-18,Poma,2025-12-29,195.6,72300000.0,176.42,14735000.0,6481388.0
dig-20,Prizzi,2025-12-29,638.0,9250000.0,627.12,1436773.0,86773.0
dig-21,Ragoleto,2025-12-29,326.0,17160198.0,310.73,4980375.0,1480087.0
dig-22,Rosamarina,2025-12-29,164.0,73034250.0,140.85,14620404.0,5634556.0
dig-25,Santa Rosalia,2025-12-29,378.05,20000000.0,366.74,9307232.0,4267252.0
dig-26,Scanzano,2025-12-29,517.0,7312775.0,511.35,3235433.0,2195955.0
dig-31,Gammauta,2025-12-29,500.0,2000000.0,496.81,1640320.0,138848.0
