cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-07-16,950.00,30410000.00,946.04,23369534.27,21369534.27
dig-03,Castello,2025-07-16,292.65,19493500.00,280.71,6947800.00,3284439.00
dig-07,Fanaco,2025-07-16,677.50,20700000.00,661.36,4371632.00,3785315.00
dig-09,Garcia (M. Francese),2025-07-16,190.00,61000000.00,177.03,17672000.00,11672000.00
dig-17,Piana Degli Albanesi,2025-07-16,609.00,25000000.00,602.56,10231477.99,8231477.99
dig-12,Leone,2025-07-16,828.00,4150000.00,826.17,3226500.00,1976500.00
dig-18,Poma,2025-07-16,195.60,72300000.00,181.38,24450000.00,15914662.00
dig-20,Prizzi,2025-07-16,638.00,9250000.00,631.97,3563367.93,2063367.93
dig-21,Ragoleto,2025-07-16,326.00,17160198.00,315.46,7976372.00,4476084.00
dig-22,Rosamarina,2025-07-16,164.00,73034250.00,145.35,21834399.00,12764542.00
dig-25,Santa Rosalia,2025-07-16,378.05,20000000.00,370.20,12094000.00,6881446.00
dig-26,Scanzano,2025-07-16,517.00,7312775.00,515.66,6137088.00,4983369.00
