cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-17,950.0,30410000.0,935.96,13144760.28,11144760.28
dig-03,Castello,2025-11-17,292.65,19493500.0,277.54,4847400.0,1248906.0
dig-07,Fanaco,2025-11-17,677.5,20700000.0,656.16,2252265.0,1665948.0
dig-09,Garcia (M. Francese),2025-11-17,190.0,61000000.0,170.2,6240000.0,240000.0
dig-17,Piana Degli Albanesi,2025-11-17,609.0,25000000.0,599.85,6308451.35,4308451.35
dig-12,Leone,2025-11-17,828.0,4150000.0,822.26,1678000.0,428000.0
dig-18,Poma,2025-11-17,195.6,72300000.0,176.92,15610000.0,7348258.0
dig-20,Prizzi,2025-11-17,638.0,9250000.0,626.69,1298419.43,0.0
dig-21,Ragoleto,2025-11-17,326.0,17160198.0,310.46,4834320.0,1334032.0
dig-22,Rosamarina,2025-11-17,164.0,73034250.0,141.99,16306069.0,7325460.0
dig-25,Santa Rosalia,2025-11-17,378.05,20000000.0,366.56,9174398.0,4096342.0
dig-26,Scanzano,2025-11-17,517.0,7312775.0,512.47,3901936.0,2821549.0
dig-31,Gammauta,2025-11-17,500.0,2000000.0,498.11,1788341.74,286869.74
