cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-16,950.0,30410000.0,934.6,11994783.2,9994783.2
dig-03,Castello,2025-12-16,292.65,19493500.0,277.98,5115800.0,1586148.0
dig-07,Fanaco,2025-12-16,677.5,20700000.0,655.82,2146316.0,1559999.0
dig-09,Garcia (M. Francese),2025-12-16,190.0,61000000.0,170.0,6000000.0,0.0
dig-17,Piana Degli Albanesi,2025-12-16,609.0,25000000.0,599.44,5870428.68,3870428.68
dig-12,Leone,2025-12-16,828.0,4150000.0,821.22,1366000.0,116000.0
dig-18,Poma,2025-12-16,195.6,72300000.0,176.72,15260000.0,7133194.0
dig-20,Prizzi,2025-12-16,638.0,9250000.0,626.72,1307849.0,0.0
dig-21,Ragoleto,2025-12-16,326.0,17160198.0,310.45,4828911.0,1328623.0
dig-22,Rosamarina,2025-12-16,164.0,73034250.0,141.23,15173102.0,6246016.0
dig-25,Santa Rosalia,2025-12-16,378.05,20000000.0,366.32,9000115.0,3989847.0
dig-26,Scanzano,2025-12-16,517.0,7312775.0,511.84,3518613.0,2488503.0
dig-31,Gammauta,2025-12-16,500.0,2000000.0,496.95,1654716.0,153244.0
