cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-16,950.00,30410000.00,948.18,25660798.03,23660798.03
dig-03,Castello,2025-03-16,292.65,19493500.00,283.74,9475200.00,5932293.50
dig-07,Fanaco,2025-03-16,677.50,20700000.00,660.65,4025771.00,3439454.00
dig-09,Garcia (M. Francese),2025-03-16,190.00,61000000.00,177.28,18272000.00,12272000.00
dig-17,Piana Degli Albanesi,2025-03-16,609.00,25000000.00,602.21,9325132.25,7325132.25
dig-12,Leone,2025-03-16,828.00,4150000.00,826.69,3460500.00,2210500.00
dig-18,Poma,2025-03-16,195.60,72300000.00,182.16,26440000.00,18335387.71
dig-20,Prizzi,2025-03-16,638.00,9250000.00,632.12,3647430.08,2147430.08
dig-21,Ragoleto,2025-03-16,326.00,17160198.00,316.12,8451750.00,4951462.00
dig-22,Rosamarina,2025-03-16,164.00,73034250.00,143.77,19140026.98,10222338.62
dig-25,Santa Rosalia,2025-03-16,378.05,21080000.00,370.60,12448033.00,7424977.00
dig-26,Scanzano,2025-03-16,517.00,7312775.00,516.21,6614387.72,5580970.08
