cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2026-02-07,950.00,30410000.00,948.70,26217553.00,24217553.00
dig-03,Castello,2026-02-07,292.65,19493500.00,288.43,14029900.00,10508382.00
dig-07,Fanaco,2026-02-07,677.50,20700000.00,667.26,8006317.00,7420000.00
dig-09,Garcia (M. Francese),2026-02-07,190.00,61000000.00,176.79,17117000.00,11117000.00
dig-17,Piana Degli Albanesi,2026-02-07,609.00,25000000.00,603.03,11319889.00,9319889.00
dig-12,Leone,2026-02-07,828.00,4150000.00,827.57,3937440.00,2687440.00
dig-18,Poma,2026-02-07,195.60,72300000.00,182.93,28557500.00,20536913.00
dig-20,Prizzi,2026-02-07,638.00,9250000.00,634.00,4799203.00,3449203.00
dig-21,Ragoleto,2026-02-07,326.00,17160198.00,318.57,10337193.00,6836905.00
dig-22,Rosamarina,2026-02-07,164.00,73034250.00,149.59,30070611.00,21193905.00
dig-25,Santa Rosalia,2026-02-07,378.05,20000000.00,377.61,19925137.00,14923761.00
dig-26,Scanzano,2026-02-07,517.00,7312775.00,517.24,7533052.00,6506858.00
dig-31,Gammauta,2026-02-07,500.00,2000000.00,496.14,1584008.00,82536.00
