cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-05-22,950.00,30410000.00,948.05,25521609.11,23521609.11
dig-03,Castello,2025-05-22,292.65,19493500.00,283.92,9633600.00,6011859.00
dig-07,Fanaco,2025-05-22,677.50,20700000.00,663.20,5355840.00,4769523.00
dig-09,Garcia (M. Francese),2025-05-22,190.00,61000000.00,178.15,20390000.00,14390000.00
dig-17,Piana Degli Albanesi,2025-05-22,609.00,25000000.00,603.12,11764030.38,9764030.38
dig-12,Leone,2025-05-22,828.00,4150000.00,826.43,3343500.00,2093500.00
dig-18,Poma,2025-05-22,195.60,72300000.00,183.09,28997500.00,20642920.00
dig-20,Prizzi,2025-05-22,638.00,9250000.00,633.08,4212864.71,2712864.71
dig-21,Ragoleto,2025-05-22,326.00,17160198.00,317.22,9277119.00,5776831.00
dig-22,Rosamarina,2025-05-22,164.00,73034250.00,146.45,23825727.00,14790881.00
dig-25,Santa Rosalia,2025-05-22,378.05,20000000.00,371.45,13222072.00,8129016.00
dig-26,Scanzano,2025-05-22,517.00,7312775.00,516.82,7150101.00,6075843.00
