cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-04-13,950.00,30410000.00,948.96,26495931.55,24495931.55
dig-03,Castello,2025-04-13,292.65,19493500.00,283.99,9695200.00,6115652.00
dig-07,Fanaco,2025-04-13,677.50,20700000.00,662.56,4998785.00,4412468.00
dig-09,Garcia (M. Francese),2025-04-13,190.00,61000000.00,177.90,19760000.00,13760000.00
dig-17,Piana Degli Albanesi,2025-04-13,609.00,25000000.00,603.44,11614835.45,9614835.45
dig-12,Leone,2025-04-13,828.00,4150000.00,826.76,3492000.00,2242000.00
dig-18,Poma,2025-04-13,195.60,72300000.00,183.49,30097500.00,21816332.00
dig-20,Prizzi,2025-04-13,638.00,9250000.00,633.15,4255946.18,2755946.18
dig-21,Ragoleto,2025-04-13,326.00,17160198.00,316.93,9054896.00,5554608.00
dig-22,Rosamarina,2025-04-13,164.00,73034250.00,145.82,22672327.00,13711434.00
dig-25,Santa Rosalia,2025-04-13,378.05,21080000.00,371.56,13324828.00,8256633.00
dig-26,Scanzano,2025-04-13,517.00,7312775.00,517.25,7542315.00,6491348.00
