cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-30,950.00,30410000.00,934.49,11904973.33,9904973.33
dig-03,Castello,2025-12-30,292.65,19493500.00,279.76,6272800.00,2721995.00
dig-07,Fanaco,2025-12-30,677.50,20700000.00,657.17,2590768.00,2004451.00
dig-09,Garcia (M. Francese),2025-12-30,190.00,61000000.00,170.00,6000000.00,0.00
dig-17,Piana Degli Albanesi,2025-12-30,609.00,25000000.00,599.29,5724565.83,3724565.83
dig-12,Leone,2025-12-30,828.00,4150000.00,823.72,2188000.00,938000.00
dig-18,Poma,2025-12-30,195.60,72300000.00,176.41,14717500.00,6463888.00
dig-20,Prizzi,2025-12-30,638.00,9250000.00,627.14,1443383.34,93383.34
dig-21,Ragoleto,2025-12-30,326.00,17160198.00,310.73,4980375.00,1480087.00
dig-22,Rosamarina,2025-12-30,164.00,73034250.00,140.82,14577239.00,5591391.00
dig-25,Santa Rosalia,2025-12-30,378.05,20000000.00,366.77,9329371.00,4289391.00
dig-26,Scanzano,2025-12-30,517.00,7312775.00,511.28,3196205.00,2156727.00
dig-31,Gammauta,2025-12-30,500.00,2000000.00,496.27,1593167.67,91695.67
