cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-05-19,950.00,30410000.00,948.03,25500195.43,23500195.43
dig-03,Castello,2025-05-19,292.65,19493500.00,283.92,9633600.00,6011859.00
dig-07,Fanaco,2025-05-19,677.50,20700000.00,663.20,5355880.00,4769563.00
dig-09,Garcia (M. Francese),2025-05-19,190.00,61000000.00,178.17,20442000.00,14442000.00
dig-17,Piana Degli Albanesi,2025-05-19,609.00,25000000.00,603.15,11815758.77,9815758.77
dig-12,Leone,2025-05-19,828.00,4150000.00,826.45,3352500.00,2102500.00
dig-18,Poma,2025-05-19,195.60,72300000.00,183.13,29107500.00,20752920.00
dig-20,Prizzi,2025-05-19,638.00,9250000.00,633.09,4219003.23,2719003.23
dig-21,Ragoleto,2025-05-19,326.00,17160198.00,317.23,9284850.00,5784562.00
dig-22,Rosamarina,2025-05-19,164.00,73034250.00,146.45,23825727.00,14790881.00
dig-25,Santa Rosalia,2025-05-19,378.05,20000000.00,371.49,13258897.00,8165841.00
dig-26,Scanzano,2025-05-19,517.00,7312775.00,516.89,7213111.00,6138853.00
