cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-04-24,950.00,30410000.00,947.79,25243231.27,23243231.27
dig-03,Castello,2025-04-24,292.65,19493500.00,283.99,9695200.00,6091969.00
dig-07,Fanaco,2025-04-24,677.50,20700000.00,662.92,5197991.00,4611674.00
dig-09,Garcia (M. Francese),2025-04-24,190.00,61000000.00,177.88,19712000.00,13712000.00
dig-17,Piana Degli Albanesi,2025-04-24,609.00,25000000.00,603.42,11575745.00,9575745.00
dig-12,Leone,2025-04-24,828.00,4150000.00,826.59,3415500.00,2165500.00
dig-18,Poma,2025-04-24,195.60,72300000.00,183.40,29850000.00,21475109.00
dig-20,Prizzi,2025-04-24,638.00,9250000.00,633.27,4330388.09,2830388.09
dig-21,Ragoleto,2025-04-24,326.00,17160198.00,317.10,9184338.00,5684050.00
dig-22,Rosamarina,2025-04-24,164.00,73034250.00,145.93,22870710.00,13878961.00
dig-25,Santa Rosalia,2025-04-24,378.05,21080000.00,371.67,13428825.00,8331416.00
dig-26,Scanzano,2025-04-24,517.00,7312775.00,516.96,7276440.00,6215398.00
