cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2026-02-02,950.00,30410000.00,946.97,24365270.00,22365270.00
dig-03,Castello,2026-02-02,292.65,19493500.00,287.13,12663500.00,9141982.00
dig-07,Fanaco,2026-02-02,677.50,20700000.00,666.36,7312306.00,6725989.00
dig-09,Garcia (M. Francese),2026-02-02,190.00,61000000.00,176.08,15484000.00,9484000.00
dig-17,Piana Degli Albanesi,2026-02-02,609.00,25000000.00,602.61,10780031.00,8780031.00
dig-12,Leone,2026-02-02,828.00,4150000.00,827.56,3931520.00,2681520.00
dig-18,Poma,2026-02-02,195.60,72300000.00,182.01,26027500.00,18006913.00
dig-20,Prizzi,2026-02-02,638.00,9250000.00,633.18,4274486.00,2924486.00
dig-21,Ragoleto,2026-02-02,326.00,17160198.00,318.19,10032528.00,6532240.00
dig-22,Rosamarina,2026-02-02,164.00,73034250.00,148.21,27219404.00,18342698.00
dig-25,Santa Rosalia,2026-02-02,378.05,20000000.00,376.08,18066200.00,13064824.00
dig-26,Scanzano,2026-02-02,517.00,7312775.00,517.22,7514545.00,6488352.00
dig-31,Gammauta,2026-02-02,500.00,2000000.00,499.11,1913808.00,412336.00
