cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-27,950.0,30410000.0,934.65,12035623.4,10035623.4
dig-03,Castello,2025-12-27,292.65,19493500.0,279.56,6146800.0,2595995.0
dig-07,Fanaco,2025-12-27,677.5,20700000.0,657.07,2556073.0,1969756.0
dig-09,Garcia (M. Francese),2025-12-27,190.0,61000000.0,170.08,6080000.0,80000.0
dig-17,Piana Degli Albanesi,2025-12-27,609.0,25000000.0,599.34,5778149.23,3778149.23
dig-12,Leone,2025-12-27,828.0,4150000.0,823.48,2092000.0,842000.0
dig-18,Poma,2025-12-27,195.6,72300000.0,176.47,14822500.0,6568888.0
dig-20,Prizzi,2025-12-27,638.0,9250000.0,627.1,1430177.9,80177.9
dig-21,Ragoleto,2025-12-27,326.0,17160198.0,310.51,4861367.0,1361079.0
dig-22,Rosamarina,2025-12-27,164.0,73034250.0,140.91,14706877.0,5721029.0
dig-25,Santa Rosalia,2025-12-27,378.05,20000000.0,366.51,9137500.0,4097520.0
dig-26,Scanzano,2025-12-27,517.0,7312775.0,511.41,3269260.0,2229783.0
dig-31,Gammauta,2025-12-27,500.0,2000000.0,497.6,1726952.0,225480.0
