cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-13,950.0,30410000.0,937.91,14918729.78,12918729.78
dig-03,Castello,2025-10-13,292.65,19493500.0,276.71,4365600.0,797104.0
dig-07,Fanaco,2025-10-13,677.5,20700000.0,656.79,2460257.0,1873940.0
dig-09,Garcia (M. Francese),2025-10-13,190.0,61000000.0,171.39,7707000.0,1707000.0
dig-17,Piana Degli Albanesi,2025-10-13,609.0,25000000.0,600.47,7041011.53,5041011.53
dig-12,Leone,2025-10-13,828.0,4150000.0,824.05,2320000.0,1070000.0
dig-18,Poma,2025-10-13,195.6,72300000.0,177.83,17202500.0,9028006.0
dig-20,Prizzi,2025-10-13,638.0,9250000.0,626.78,1326798.35,0.0
dig-21,Ragoleto,2025-10-13,326.0,17160198.0,310.45,4828911.0,1328623.0
dig-22,Rosamarina,2025-10-13,164.0,73034250.0,142.71,17430542.0,8487362.0
dig-25,Santa Rosalia,2025-10-13,378.05,20000000.0,367.01,9506650.0,4461094.0
dig-26,Scanzano,2025-10-13,517.0,7312775.0,513.42,4519329.0,3458824.0
