cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-04-21,950.00,30410000.00,947.92,25382420.19,23382420.19
dig-03,Castello,2025-04-21,292.65,19493500.00,284.00,9704000.00,6100769.00
dig-07,Fanaco,2025-04-21,677.50,20700000.00,662.85,5158928.00,4572611.00
dig-09,Garcia (M. Francese),2025-04-21,190.00,61000000.00,177.90,19760000.00,13760000.00
dig-17,Piana Degli Albanesi,2025-04-21,609.00,25000000.00,603.42,11575745.00,9575745.00
dig-12,Leone,2025-04-21,828.00,4150000.00,826.62,3429000.00,2179000.00
dig-18,Poma,2025-04-21,195.60,72300000.00,183.42,29905000.00,21530109.00
dig-20,Prizzi,2025-04-21,638.00,9250000.00,633.24,4311705.78,2811705.78
dig-21,Ragoleto,2025-04-21,326.00,17160198.00,317.02,9122484.00,5599286.00
dig-22,Rosamarina,2025-04-21,164.00,73034250.00,145.90,22816521.00,13824771.00
dig-25,Santa Rosalia,2025-04-21,378.05,21080000.00,371.64,13400462.00,8303053.00
dig-26,Scanzano,2025-04-21,517.00,7312775.00,517.04,7349217.00,6288175.00
