cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-17,950.00,30410000.00,948.23,25714332.23,23714332.23
dig-03,Castello,2025-03-17,292.65,19493500.00,283.75,9484000.00,5923890.25
dig-07,Fanaco,2025-03-17,677.50,20700000.00,660.77,4083149.00,3496832.00
dig-09,Garcia (M. Francese),2025-03-17,190.00,61000000.00,177.28,18272000.00,12272000.00
dig-17,Piana Degli Albanesi,2025-03-17,609.00,25000000.00,602.23,9360815.02,7360815.02
dig-12,Leone,2025-03-17,828.00,4150000.00,826.67,3451500.00,2201500.00
dig-18,Poma,2025-03-17,195.60,72300000.00,182.14,26385000.00,18228081.57
dig-20,Prizzi,2025-03-17,638.00,9250000.00,632.13,3653075.44,2153075.44
dig-21,Ragoleto,2025-03-17,326.00,17160198.00,316.17,8488981.00,4988693.00
dig-22,Rosamarina,2025-03-17,164.00,73034250.00,143.74,19090743.47,10148373.43
dig-25,Santa Rosalia,2025-03-17,378.05,21080000.00,370.62,12466021.20,7421715.20
dig-26,Scanzano,2025-03-17,517.00,7312775.00,516.19,6597228.96,5557473.50
