cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-19,950.00,30410000.00,941.32,18338366.63,16338366.63
dig-03,Castello,2025-08-19,292.65,19493500.00,277.79,4999900.00,1333910.00
dig-07,Fanaco,2025-08-19,677.50,20700000.00,659.00,3286403.00,2700086.00
dig-09,Garcia (M. Francese),2025-08-19,190.00,61000000.00,175.10,13230000.00,7230000.00
dig-17,Piana Degli Albanesi,2025-08-19,609.00,25000000.00,601.72,8778646.48,6778646.48
dig-12,Leone,2025-08-19,828.00,4150000.00,825.97,3136500.00,1886500.00
dig-18,Poma,2025-08-19,195.60,72300000.00,179.89,20807500.00,12317930.00
dig-20,Prizzi,2025-08-19,638.00,9250000.00,629.14,2190823.93,690823.93
dig-21,Ragoleto,2025-08-19,326.00,17160198.00,313.32,6522078.00,3021790.00
dig-22,Rosamarina,2025-08-19,164.00,73034250.00,144.44,20258369.00,11170194.00
dig-25,Santa Rosalia,2025-08-19,378.05,20000000.00,368.78,10889049.00,5720993.00
dig-26,Scanzano,2025-08-19,517.00,7312775.00,514.83,5510196.00,4393350.00
